AAA028I14.genome.CDS.1357,group00110
AAA028I14.genome.CDS.1354,group00125
AAA028I14.genome.CDS.1355,group00335
AAA028I14.genome.CDS.1352,group00041
AAA028I14.genome.CDS.1353,group00166
AAA028I14.genome.CDS.1219,group00621
AAA028I14.genome.CDS.1351,group00085
AAA028I14.genome.CDS.1217,group00363
AAA028I14.genome.CDS.1216,group01000
AAA028I14.genome.CDS.1215,group00382
AAA028I14.genome.CDS.1214,group00284
AAA028I14.genome.CDS.1213,group00306
AAA028I14.genome.CDS.1212,group00202
AAA028I14.genome.CDS.1211,group00425
AAA028I14.genome.CDS.1210,group00394
AAA028I14.genome.CDS.1501,group00271
AAA028I14.genome.CDS.1399,group00871
AAA028I14.genome.CDS.1606,group04958
AAA028I14.genome.CDS.1607,group13329
AAA028I14.genome.CDS.1600,group02025
AAA028I14.genome.CDS.1601,group01703
AAA028I14.genome.CDS.1602,group01298
AAA028I14.genome.CDS.1603,group01139
AAA028I14.genome.CDS.1608,group13328
AAA028I14.genome.CDS.1609,group04959
AAA028I14.genome.CDS.888,group01515
AAA028I14.genome.CDS.889,group01585
AAA028I14.genome.CDS.880,group00798
AAA028I14.genome.CDS.881,group00391
AAA028I14.genome.CDS.882,group00589
AAA028I14.genome.CDS.883,group00651
AAA028I14.genome.CDS.884,group00784
AAA028I14.genome.CDS.885,group00210
AAA028I14.genome.CDS.886,group00278
AAA028I14.genome.CDS.887,group00632
AAA028I14.genome.CDS.1073,group00986
AAA028I14.genome.CDS.1072,group00248
AAA028I14.genome.CDS.1071,group00398
AAA028I14.genome.CDS.1070,group00841
AAA028I14.genome.CDS.1077,group00098
AAA028I14.genome.CDS.1076,group00097
AAA028I14.genome.CDS.1075,group00062
AAA028I14.genome.CDS.1074,group00072
AAA028I14.genome.CDS.935,group02794
AAA028I14.genome.CDS.1079,group00115
AAA028I14.genome.CDS.1078,group00122
AAA028I14.genome.CDS.1256,group00726
AAA028I14.genome.CDS.978,group01811
AAA028I14.genome.CDS.1128,group00857
AAA028I14.genome.CDS.1251,group00076
AAA028I14.genome.CDS.479,group00865
AAA028I14.genome.CDS.1414,group03742
AAA028I14.genome.CDS.1417,group00002
AAA028I14.genome.CDS.1416,group03744
AAA028I14.genome.CDS.1411,group13306
AAA028I14.genome.CDS.1410,group03746
AAA028I14.genome.CDS.1413,group13304
AAA028I14.genome.CDS.1412,group13305
AAA028I14.genome.CDS.1419,group00003
AAA028I14.genome.CDS.1418,group00001
AAA028I14.genome.CDS.477,group00277
AAA028I14.genome.CDS.945,group01072
AAA028I14.genome.CDS.944,group01344
AAA028I14.genome.CDS.947,group01344
AAA028I14.genome.CDS.946,group00869
AAA028I14.genome.CDS.941,group13336
AAA028I14.genome.CDS.940,group01131
AAA028I14.genome.CDS.942,group13335
AAA028I14.genome.CDS.1554,group00877
AAA028I14.genome.CDS.1555,group00222
AAA028I14.genome.CDS.1556,group00769
AAA028I14.genome.CDS.1557,group00722
AAA028I14.genome.CDS.949,group01547
AAA028I14.genome.CDS.948,group13334
AAA028I14.genome.CDS.1552,group00640
AAA028I14.genome.CDS.1140,group00499
AAA028I14.genome.CDS.1567,group00079
AAA028I14.genome.CDS.938,group01145
AAA028I14.genome.CDS.573,group00642
AAA028I14.genome.CDS.1190,group00095
AAA028I14.genome.CDS.1058,group13285
AAA028I14.genome.CDS.1529,group00146
AAA028I14.genome.CDS.1528,group00126
AAA028I14.genome.CDS.932,group02424
AAA028I14.genome.CDS.933,group13339
AAA028I14.genome.CDS.934,group02852
AAA028I14.genome.CDS.1397,group00311
AAA028I14.genome.CDS.936,group13338
AAA028I14.genome.CDS.1395,group00802
AAA028I14.genome.CDS.1521,group02330
AAA028I14.genome.CDS.1520,group00598
AAA028I14.genome.CDS.1398,group00691
AAA028I14.genome.CDS.1522,group01420
AAA028I14.genome.CDS.1525,group01319
AAA028I14.genome.CDS.1524,group02357
AAA028I14.genome.CDS.1255,group00650
AAA028I14.genome.CDS.1526,group00186
AAA028I14.genome.CDS.839,group00241
AAA028I14.genome.CDS.838,group00554
AAA028I14.genome.CDS.1382,group00567
AAA028I14.genome.CDS.831,group13282
AAA028I14.genome.CDS.822,group01023
AAA028I14.genome.CDS.833,group00464
AAA028I14.genome.CDS.832,group00597
AAA028I14.genome.CDS.835,group00432
AAA028I14.genome.CDS.834,group00283
AAA028I14.genome.CDS.837,group00693
AAA028I14.genome.CDS.1384,group00131
AAA028I14.genome.CDS.1346,group04957
AAA028I14.genome.CDS.820,group01454
AAA028I14.genome.CDS.1051,group13280
AAA028I14.genome.CDS.1386,group00099
AAA028I14.genome.CDS.1050,group13281
AAA028I14.genome.CDS.1099,group00535
AAA028I14.genome.CDS.1098,group00534
AAA028I14.genome.CDS.1152,group00461
AAA028I14.genome.CDS.1153,group00492
AAA028I14.genome.CDS.1154,group00404
AAA028I14.genome.CDS.1155,group00326
AAA028I14.genome.CDS.1156,group00445
AAA028I14.genome.CDS.1157,group00268
AAA028I14.genome.CDS.1091,group00243
AAA028I14.genome.CDS.1159,group00565
AAA028I14.genome.CDS.1093,group00468
AAA028I14.genome.CDS.1092,group00030
AAA028I14.genome.CDS.1095,group00532
AAA028I14.genome.CDS.1094,group00470
AAA028I14.genome.CDS.1097,group00307
AAA028I14.genome.CDS.1096,group00533
AAA028I14.genome.CDS.1440,group13315
AAA028I14.genome.CDS.252,group13279
AAA028I14.genome.CDS.254,group01124
AAA028I14.genome.CDS.1539,group02654
AAA028I14.genome.CDS.1322,group00856
AAA028I14.genome.CDS.1381,group00155
AAA028I14.genome.CDS.1583,group00493
AAA028I14.genome.CDS.1329,group00238
AAA028I14.genome.CDS.1328,group03023
AAA028I14.genome.CDS.1327,group01106
AAA028I14.genome.CDS.1326,group03376
AAA028I14.genome.CDS.1325,group00180
AAA028I14.genome.CDS.1324,group00179
AAA028I14.genome.CDS.1323,group00531
AAA028I14.genome.CDS.1343,group13301
AAA028I14.genome.CDS.1321,group00649
AAA028I14.genome.CDS.1320,group13293
