id	name	formula	charge	aliases
cpd11553	6-methyl-heptanoyl-ACP	C19H35N2O8PRS	-1	
cpd00186	D-Glutamate	C5H8NO4	-1	
cpd01512	5-Oxo-D-proline	C5H6NO3	-1	
cpd00822	O-Succinyl-L-homoserine	C8H12NO6	-1	
cpd00036	Succinate	C4H4O4	-2	
cpd11620	Reducedferredoxin	Fe2R4S6	4	
cpd11621	Oxidizedferredoxin	Fe2R4S6	6	
cpd03518	Formamidopyrimidine nucleoside triphosphate	C10H15N5O15P3	-3	
cpd03519	2,5-Diaminopyrimidine nucleoside triphosphate	C9H15N5O14P3	-3	
cpd15268	Octadecanoyl-ACP	C29H55N2O8PRS	-2	
cpd15329	1-octadecanoyl-sn-glycerol 3-phosphate	C21H41O7P	-2	
cpd15704	1,2-Diisopentadecanoyl-sn-glycerol	C33H64O5	0	
cpd15680	1,2-diisopentadecanoyl-sn-glycerol 3-phosphate	C33H64O8P	-1	
cpd00507	Glycerophosphocholine	C8H20NO6P	0	
cpd00098	Choline	C5H14NO	1	
cpd15753	Anteisopentadecanoyllipoteichoic acid (n=24), linked, unsubstituted	C117H228O135P24	-24	
cpd15771	Anteisopentadecanoyllipoteichoic acid (n=24), linked, N-acetyl-D-glucosamine	C309H540N24O255P24	-24	
cpd00790	O-Acetyl-L-homoserine	C6H11NO4	0	
cpd03963	Biuret	C2H5N3O2	0	
cpd00073	Urea	CH4N2O	0	
cpd11474	Decanoyl-ACP	C21H40N2O8PRS	-2	
cpd11489	3-oxododecanoyl-acp	C23H42N2O9PRS	-2	
cpd00355	Nicotinamide ribonucleotide	C11H14N2O8P	-1	
cpd11506	8-methyl-trans-dec-2-enoyl-ACP	C22H39N2O8PRS	-1	
cpd11507	8-methyl-decanoyl-ACP	C22H41N2O8PRS	-1	
cpd00105	D-Ribose	C5H10O5	0	
cpd03118	(S)-Hydroxydecanoyl-CoA	C31H50N7O18P3S	-4	
cpd03129	(2E)-Decenoyl-CoA	C31H48N7O17P3S	-4	
cpd00347	5-10-Methenyltetrahydrofolate	C20H20N7O6	-1	
cpd11476	hexadecanoyl-acp	C27H51N2O8PRS	-2	
cpd15526	1,2-dioctadecanoyl-sn-glycerol 3-phosphate	C39H76O8P	-1	
cpd15312	1,2-Diacyl-sn-glycerol dioctadec-11-enoyl	C39H72O5	0	
cpd15527	1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate	C39H72O8P	-1	
cpd15309	1,2-Diacyl-sn-glycerol dihexadecanoyl	C35H68O5	0	
cpd15524	1,2-dihexadecanoyl-sn-glycerol 3-phosphate	C35H68O8P	-1	
cpd03116	(S)-3-Hydroxydodecanoyl-CoA	C33H54N7O18P3S	-4	
cpd02060	(2E)-Dodecenoyl-CoA	C33H52N7O17P3S	-4	
cpd00695	2-Oxoglutaramate	C5H6NO4	-1	
cpd11568	14-methyl-trans-pentadec-2-enoyl-ACP	C27H49N2O8PRS	-1	
cpd11569	14-methyl-pentadecanoyl-ACP	C27H51N2O8PRS	-2	
cpd15606	Gly-Tyr	C11H14N2O4	0	
cpd00069	L-Tyrosine	C9H11NO3	0	
cpd11546	4-methyl-3-oxo-pentanoyl-ACP	C17H29N2O9PRS	-1	
cpd11547	4-methyl-3-hydroxy-pentanoyl-ACP	C17H31N2O9PRS	-1	
cpd11539	13-methyl-trans-tetra-dec-2-enoyl-ACP	C26H47N2O8PRS	-1	
cpd15364	2'-(5''-triphosphoribosyl)-3'-dephospho-CoA	C26H41N7O26P5S	-5	
cpd00232	Neu5Ac	C11H18NO9	-1	
cpd01743	Cerebroside	C25H46NO8R	0	
cpd03653	GM4	C36H62N2O16R	-1	
cpd15674	1-isopentadecanoyl-sn-glycerol 3-phosphate	C18H36O7P	-1	
cpd11491	3-oxotetradecanoyl-acp	C25H46N2O9PRS	-2	
cpd01318	Glycocholate	C26H42NO6	-1	
cpd00526	Cholate	C24H39O5	-1	
cpd11558	10-methyl-3-oxo-undecanoyl-ACP	C23H41N2O9PRS	-1	
cpd11559	10-methyl-3-hydroxy-undecanoyl-ACP	C23H43N2O9PRS	-1	
cpd00343	N-Carbamoyl-L-aspartate	C5H6N2O5	-2	
cpd00078	Succinyl-CoA	C25H35N7O19P3S	-5	
cpd00227	L-Homoserine	C4H9NO3	0	
cpd00346	L-Aspartate4-semialdehyde	C4H7NO3	0	
cpd09027	5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate	C5H5N4O5	-1	
cpd01567	(R)-Allantoin	C4H5N4O3	-1	
cpd00175	UDP-N-acetyl-D-galactosamine	C17H25N3O17P2	-2	
cpd11521	5-methyl-3-oxo-hexanoyl-ACP	C18H31N2O9PRS	-1	
cpd11522	5-methyl-3-hydroxy-hexanoyl-ACP	C18H33N2O9PRS	-1	
cpd11912	tRNA-Glu	C10H12N5O3R	0	
cpd12227	L-Glutamyl-tRNA-Glu	C15H19N6O6R	0	
cpd00342	N-Acetylornithine	C7H14N2O3	0	
cpd00918	2-Acetamido-5-oxopentanoate	C7H10NO4	-1	
cpd03244	Taurodeoxycholate	C26H44NO6S	-1	
cpd02733	Deoxycholate	C24H39O4	-1	
cpd14698	3-Methyl-1-hydroxybutyl-TPP	C17H27N4O8P2S	-1	
cpd14699	S-(3-Methylbutanoyl)-dihydrolipoamide-E	C13H25NO2S2	0	
cpd04058	L-N2-(2-Carboxyethyl)arginine	C9H18N4O4	0	
cpd00050	FMN	C17H18N4O9P	-3	
cpd00349	Sedoheptulose 1,7-bisphosphate	C7H12O13P2	-4	
cpd00524	2-Inosose	C6H10O6	0	
cpd00338	5-Aminolevulinate	C5H9NO3	0	
cpd11580	Gly-Gln	C7H13N3O4	0	
cpd03115	(S)-3-Hydroxytetradecanoyl-CoA	C35H58N7O18P3S	-4	
cpd12689	3-Oxotetradecanoyl-CoA	C35H56N7O18P3S	-4	
cpd06707	Benzamide	C7H7NO	0	
cpd00153	Benzoate	C7H5O2	-1	
cpd11560	10-methyl-trans-undec-2-enoyl-ACP	C23H41N2O8PRS	-1	
cpd11561	10-methyl-undecanoyl-ACP	C23H43N2O8PRS	-1	
cpd11552	6-methyl-trans-hept-2-enoyl-ACP	C19H33N2O8PRS	-1	
cpd00834	Phosphopantetheine	C11H21N2O7PS	-2	
cpd00438	Deoxyadenosine	C10H13N5O3	0	
cpd00158	CELB	C12H22O11	0	
cpd00190	beta-D-Glucose	C6H12O6	0	
cpd01777	Phosphoribosyl-AMP	C15H19N5O14P2	-4	
cpd02979	phosphoribosylformiminoaicar-phosphate	C15H21N5O15P2	-4	
cpd03588	L-erythro-3-Methylmalyl-CoA	C26H38N7O20P3S	-4	
cpd03589	Mesaconyl-CoA	C26H36N7O19P3S	-4	
cpd02711	2-Keto-3-deoxy-6-phosphogluconate	C6H8O9P	-3	
cpd03043	3-Hydroxybutanoyl-CoA	C25H39N7O18P3S	-3	
cpd00089	Glucose-1-phosphate	C6H11O9P	-2	
cpd00109	Cytochrome c3+	C42H52FeN8O6S2	5	
cpd00221	D-Lactate	C3H5O3	-1	
cpd00110	Cytochrome c2+	C42H52FeN8O6S2	4	
cpd00139	Glycolate	C2H3O3	-1	
cpd00040	Glyoxalate	C2HO3	-1	
cpd03233	3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA	C48H77N7O21P3S	-3	
cpd03248	3alpha,7alpha,12alpha-Trihydroxy-5beta-24-oxocholestanoyl-CoA	C48H75N7O21P3S	-3	
cpd03918	Adenosyl cobinamide	C58H87CoN16O11	4	
cpd03919	Adenosyl cobinamide phosphate	C58H86CoN16O14P	2	
cpd00322	L-Isoleucine	C6H13NO2	0	
cpd00039	L-Lysine	C6H15N2O2	1	
cpd00525	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate	C28H39N5O23P2	-4	
cpd02861	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysine	C34H52N7O24P2	-3	
cpd03126	(2E)-Hexadecenoyl-CoA	C37H60N7O17P3S	-4	
cpd00115	dATP	C10H13N5O12P3	-3	
cpd00177	dADP	C10H13N5O9P2	-2	
cpd11496	4-methyl-3-oxo-hexanoyl-ACP	C18H31N2O9PRS	-1	
cpd00301	Sterol	C17H28O	0	
cpd11624	Lecithin	C10H18NO8PR2	0	
cpd02601	2-Lysolecithin	C9H19NO7PR	0	
cpd11979	Steryl ester	C18H27O2R	0	
cpd00288	D-Glucosamine phosphate	C6H13NO8P	-1	
cpd03227	5beta-Cholestane-3alpha,7alpha,26-triol	C27H48O3	0	
cpd03228	3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al	C27H46O3	0	
cpd00427	L-Arabinonate	C5H9O6	-1	
cpd00520	2-Dehydro-3-deoxy-L-pentonate	C5H7O5	-1	
cpd02535	2,3-Dihydroxy-3-methylvalerate	C6H11O4	-1	
cpd02882	4--1-D-Ribitylamino-5-aminouracil	C9H16N4O6	0	
cpd02656	6-7-Dimethyl-8--1-D-ribityllumazine	C13H17N4O6	-1	
cpd15700	Diisohexadecanoylphosphatidylethanolamine	C37H74NO8P	0	
cpd01335	Octanoyl-CoA	C29H46N7O17P3S	-4	
cpd03130	(2E)-Octenoyl-CoA	C29H44N7O17P3S	-4	
cpd11582	ala-L-Thr-L	C7H14N2O4	0	
cpd00161	L-Threonine	C4H9NO3	0	
cpd00094	2-Oxobutyrate	C4H5O3	-1	
cpd09790	3-Methylsalicylaldehyde	C8H8O2	0	
cpd09791	3-Methylsalicylate	C8H7O3	-1	
cpd02572	5-Carboxymethyl-2-hydroxymuconate	C8H5O7	-3	
cpd02507	5-Carboxy-2-oxohept-3-enedioate	C8H5O7	-3	
cpd00249	Uridine	C9H12N2O6	0	
cpd02345	L-Glutamate1-semialdehyde	C5H9NO3	0	
cpd17043	RNA transcription	null	0	
cpd01716	3-Dehydroshikimate	C7H7O5	-1	
cpd00638	Deamido-NAD	C21H24N6O15P2	-2	
cpd11475	(2E)-Decenoyl-[acp]	C21H37N2O8PRS	-2	
cpd00042	GSH	C10H16N3O6S	-1	
cpd03555	15(S)-HPETE	C20H31O4	-1	
cpd00111	Oxidized glutathione	C20H30N6O12S2	-2	
cpd02890	15(S)-HETE	C20H31O3	-1	
cpd00654	Deoxycytidine	C9H13N3O4	0	
cpd00145	Hydroxypyruvate	C3H3O4	-1	
cpd00277	Deoxyguanosine	C10H13N5O4	0	
cpd00296	dGMP	C10H12N5O7P	-2	
cpd01973	4-Guanidinobutanamide	C5H13N4O	1	
cpd00762	4-Guanidinobutanoate	C5H11N3O2	0	
cpd00309	XAN	C5H4N4O2	0	
cpd12606	Plasmenylethanolamine	C8H13NO7PR2	-1	
cpd00444	CDPethanolamine	C11H19N4O11P2	-1	
cpd12322	1-Alkenyl-2-acylglycerol	C6H8O4R2	0	
cpd01982	5-Phosphoribosylamine	C5H11NO7P	-1	
cpd02132	3-Phospho-D-erythronate	C4H7O8P	-2	
cpd02645	Phosphoenol-4-deoxy-3-tetrulosonate	C4H5O7P	-2	
cpd08288	2-phospho-4--cytidine5-diphospho-2-C-methyl-D-erythritol	C14H22N3O17P3	-4	
cpd12273	1-Alkyl-2-acylglycerol	C4H6O4R2	0	
cpd12554	1-Alkyl-2-acylglycerophosphoethanolamine	C6H11NO7PR2	-1	
cpd15277	Palmitoyl-ACP	C27H51N2O8PRS	-2	
cpd15327	1-hexadecanoyl-sn-glycerol 3-phosphate	C19H38O7P	-1	
cpd15421	CDP-1,2-dioctadecanoylglycerol	C48H87N3O15P2	-2	
cpd08316	D-Glycero-D-manno-heptose1-7-bisphosphate	C7H12O13P2	-4	
cpd04920	D-Glycero-D-manno-heptose1-phosphate	C7H13O10P	-2	
cpd02991	phosphoribulosylformimino-AICAR-phosphate	C15H22N5O15P2	-3	
cpd00587	D-Cysteine	C3H7NO2S	0	
cpd15684	CDP-1,2-dianteisoheptadecanoylglycerol	C46H83N3O15P2	-2	
cpd15690	Dianteisoheptadecanoylphosphatidylserine	C40H76NO10P	-2	
cpd00378	Formamide	CH3NO	0	
cpd00150	HCN	CHN	0	
cpd11481	R-3-hydroxypalmitoyl-acyl-carrierprotein-	C27H51N2O9PRS	-1	
cpd11485	3-oxohexadecanoyl-acp	C27H50N2O9PRS	-2	
cpd12370	apo-ACP	HOR	0	
cpd02663	2,5-Diketo-3-deoxy-D-gluconate	C6H7O6	-1	
cpd11508	10-methyl-3-oxo-dodecanoyl-ACP	C24H43N2O9PRS	-1	
cpd03375	3-Hydroxypropanoyl-CoA	C24H37N7O18P3S	-3	
cpd00663	Acrylyl-CoA	C24H35N7O17P3S	-3	
cpd00043	UDP-galactose	C15H22N2O17P2	-2	
cpd02745	alpha-D-Galactosyl-diphosphoundecaprenol	C61H100O12P2	-2	
cpd00191	3-Oxopropanoate	C3H3O3	-1	
cpd02311	4-Imidazolone-5-propanoate	C6H6N2O3	-2	
cpd08375	Cobalt-precorrin 8	C45H53CoN4O14	-5	
cpd03421	Cobyrinate	C45H55CoN4O14	-3	
cpd02787	16-Methoxy-2,3-dihydro-3-hydroxytabersonine	C22H28N2O4	0	
cpd01736	Deacetoxyvindoline	C23H30N2O4	0	
cpd00285	Phosphoethanolamine	C2H7NO4P	-1	
cpd00299	dUMP	C9H11N2O8P	-2	
cpd00843	Tartronate semialdehyde	C3H3O4	-1	
cpd15603	Gly-Cys	C5H10N2O3S	0	
cpd11435	fa1coa	C35H59N7O17P3S	-3	
cpd15673	1-isotetradecanoyl-sn-glycerol 3-phosphate	C17H34O7P	-1	
cpd12115	Arabinan	C15H26O13	0	
cpd15417	CDP-1,2-didodecanoylglycerol	C36H63N3O15P2	-2	
cpd16434	5-Fluorodihydrouracil	C4H5N2O2F	0	
cpd16435	2-Fluoro-3-ureidopropionic acid	C4H6N2O3F	-1	
cpd11480	D-3-Hydroxydodecanoyl-[acp]	C23H43N2O9PRS	-2	
cpd00065	L-Tryptophan	C11H12N2O2	0	
cpd00318	Tryptamine	C10H13N2	1	
cpd00152	Agmatine	C5H16N4	2	
cpd02083	CoproporphyrinogenIII	C36H40N4O8	-4	
cpd00791	ProtoporphyrinogenIX	C34H38N4O4	-2	
cpd01345	Taurocyamine	C3H9N3O3S	0	
cpd11525	7-methyl-3-oxo-octanoyl-ACP	C20H35N2O9PRS	-1	
cpd11526	7-methyl-3-hydroxy-octanoyl-ACP	C20H37N2O9PRS	-1	
cpd09802	2-Naphthaldehyde	C11H8O	0	
cpd09804	2-Naphthoic acid	C11H7O2	-1	
cpd00862	alpha-D-Hexose 1-phosphate	C6H12O9P	-1	
cpd02340	alpha-D-Hexose 6-phosphate	C6H12O9P	-1	
cpd04122	Aminoacetaldehyde	C2H6NO	1	
cpd08279	1-Hydroxy-2-naphthaldehyde	C11H8O2	0	
cpd00472	UDPgalacturonate	C15H19N2O18P2	-3	
cpd02074	2-Oxo-6-aminocaproate	C6H11NO3	0	
cpd00922	delta1-Piperideine-2-carboxylate	C6H8NO2	-1	
cpd00055	Formaldehyde	CH2O	0	
cpd04105	Mycothiol	C17H30N2O12S	0	
cpd04106	S-Formylmycothiol	C18H30N2O13S	0	
cpd01441	Acetyl-maltose	C14H24O12	0	
cpd11587	Ala-Gln	C8H15N3O4	0	
cpd02835	UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine	C43H75N3O20P2	-2	
cpd02930	Lipid X	C34H64NO12P	-2	
cpd00687	Isonocardicin A	C23H23N4O9	-1	
cpd01332	Nocardicin A	C23H23N4O9	-1	
cpd02685	N-acetyl-LL-2,6-diaminopimelate	C9H15N2O5	-1	
cpd11583	Ala-Leu	C9H18N2O3	0	
cpd00107	L-Leucine	C6H13NO2	0	
cpd02828	5-Carboxymethyl-2-hydroxymuconic semialdehyde	C8H6O6	-2	
cpd00809	O-Phospho-L-homoserine	C4H8NO6P	-2	
cpd04015	trans-3-Chloro-2-propene-1-ol	C3H5OCl	0	
cpd04017	3-Chloroallyl aldehyde	C3H3OCl	0	
cpd02414	L-2-Amino-6-oxopimelate	C7H10NO5	-1	
cpd02465	tetrahydrodipicolinate	C7H7NO4	-2	
cpd15662	Prenol-45n teichoic acid-glucose substituted	C476H836N2O467P47	-47	
cpd15666	Peptidoglycan polymer (n-1 subunits)	C40H63N8O21R	-2	
cpd15669	glycerol teichoic acid (n=45), linked, glucose substituted	C461H809N10O484P46R	-48	
cpd08287	4--cytidine5-diphospho-2-C-methyl-D-erythritol	C14H23N3O14P2	-2	
cpd15552	phosphatidylserine didodecanoyl	C30H56NO10P	-2	
cpd15528	phosphatidylethanolamine didodecanoyl	C29H58NO8P	0	
cpd00114	IMP	C10H11N4O8P	-2	
cpd00028	Heme	C34H30FeN4O4	-2	
cpd11313	hemeO	C49H56FeN4O5	-2	
cpd02197	5-Formyltetrahydrofolate	C20H21N7O7	-2	
cpd03231	3alpha,7alpha,24-Trihydroxy-5beta-cholestanoyl-CoA	C48H77N7O20P3S	-3	
cpd03232	3alpha,7alpha-Dihydroxy-5beta-24-oxocholestanoyl-CoA	C48H75N7O20P3S	-3	
cpd11532	9-methyl-decanoyl-ACP	C22H41N2O8PRS	-1	
cpd11533	11-methyl-3-oxo-dodecanoyl-ACP	C24H43N2O9PRS	-1	
cpd00241	dGTP	C10H13N5O13P3	-3	
cpd00421	Triphosphate	H2O10P3	-3	
cpd11592	gly-glu-L	C7H11N2O5	-1	
cpd02484	Inositol 3-phosphate	C6H11O9P	-2	
cpd00280	D-Galacturonate	C6H9O7	-1	
cpd00437	D-Tagaturonate	C6H9O7	-1	
cpd00932	5-O--1-Carboxyvinyl-3-phosphoshikimate	C10H9O10P	-4	
cpd11679	Secondary alcohol	CH2OR2	0	
cpd11733	Ketone	COR2	0	
cpd03127	(2E)-Tetradecenoyl-CoA	C35H56N7O17P3S	-4	
cpd09793	1-Naphthaldehyde	C11H8O	0	
cpd09794	1-Naphthoic acid	C11H7O2	-1	
cpd00092	Uracil	C4H4N2O2	0	
cpd00859	Pseudouridine 5'-phosphate	C9H11N2O9P	-2	
cpd11433	fa12	C17H33O2	-1	
cpd11434	fa12coa	C38H65N7O17P3S	-3	
cpd04016	cis-3-Chloro-2-propene-1-ol	C3H5OCl	0	
cpd15064	cis-3-Chloroallyl aldehyde	C3H3OCl	0	
cpd00907	alpha-D-glucose-1,6-biphosphate	C6H12O12P2	-2	
cpd11465	But-2-enoyl-[acyl-carrier protein]	C15H25N2O8PRS	-1	
cpd17041	Protein biosynthesis	null	0	
cpd02708	cis-2-Methyl-5-isopropylhexa-2,5-dienal	C10H16O	0	
cpd08741	cis-2-Methyl-5-isopropylhexa-2,5-dienoic acid	C10H15O2	-1	
cpd11566	14-methyl-3-oxo-pentadecanoyl-ACP	C27H49N2O9PRS	-1	
cpd11567	14-methyl-3-hydroxy-pentadecanoyl-ACP	C27H51N2O9PRS	-1	
cpd00049	Carboxylic acid	CO2R	-1	
cpd16401	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one	C10H11NO3	0	
cpd16402	5-Phenyl-1,3-oxazinane-2,4-dione	C10H9NO3	0	
cpd00477	N-Acetyl-L-glutamate	C7H9NO5	-2	
cpd02552	n-acetylglutamyl-phosphate	C7H9NO8P	-3	
cpd15699	Dianteisopentadecanoylphosphatidylethanolamine	C35H70NO8P	0	
cpd00295	dGDP	C10H13N5O10P2	-2	
cpd02616	dTDP-4-amino-4,6-dideoxy-D-glucose	C16H26N3O14P2	-1	
cpd02964	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2-6-diaminopimelate	C35H51N7O26P2	-4	
cpd00207	Guanine	C5H5N5O	0	
cpd15353	2-Demethylmenaquinol 8	C50H72O2	0	
cpd15352	2-Demethylmenaquinone 8	C50H70O2	0	
cpd08371	Cobalt-precorrin 5	C45H46CoN4O16	-6	
cpd14960	Cobalt-precorrin 5B	C43H44CoN4O16	-6	
cpd00599	SALC	C7H5O3	-1	
cpd00077	Catechol	C6H6O2	0	
cpd11500	6-methyl-3-oxo-octanoyl-ACP	C20H35N2O9PRS	-1	
cpd11501	6-methyl-3-hydroxy-octanoyl-ACP	C20H37N2O9PRS	-1	
cpd02658	N(alpha)-Benzyloxycarbonyl-L-leucine	C14H18NO4	-1	
cpd00435	Phenylcarbinol	C7H8O	0	
cpd15532	phosphatidylethanolamine dihexadec-9enoyl	C37H70NO8P	0	
cpd00164	Glucuronate	C6H9O7	-1	
cpd00361	ACTN	C4H8O2	0	
cpd01221	(S)-Acetoin	C4H8O2	0	
cpd00180	Oxalate	C2O4	-2	
cpd00706	Mercaptopyruvate	C3H3O3S	-1	
cpd11482	(R)-3-Hydroxydecanoyl-[acyl-carrier protein]	C21H40N2O9PRS	-2	
cpd11487	3-oxodecanoyl-acp	C21H38N2O9PRS	-2	
cpd02843	D-erythro-imidazol-glycerol-phosphate	C6H9N2O6P	-2	
cpd02851	AICAR	C9H13N4O8P	-2	
cpd15294	Tetradecenoyl-ACP	C25H45N2O8PRS	-1	
cpd15330	1-tetradec-7-enoyl-sn-glycerol 3-phosphate	C17H32O7P	-1	
cpd00238	Sedoheptulose7-phosphate	C7H13O10P	-2	
cpd11565	12-methyl-tridecanoyl-ACP	C25H47N2O8PRS	-2	
cpd15525	1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate	C35H64O8P	-1	
cpd12116	alpha-L-Fucoside	C6H11O5R	0	
cpd00057	Alcohol	HOR	0	
cpd00751	L-Fucose	C6H12O5	0	
cpd03052	Imidazole acetaldehyde	C5H6N2O	0	
cpd01831	4-Imidazoleacetate	C5H5N2O2	-1	
cpd02315	6-Pyruvoyltetrahydropterin	C9H11N5O3	0	
cpd02996	GM2	C50H85N3O26R	-1	
cpd03656	GA2	C39H69N2O18R	0	
cpd02692	2-Amino-3-carboxymuconate semialdehyde	C7H5NO5	-2	
cpd03657	GA1	C45H79N2O23R	0	
cpd15681	1,2-dianteisopentadecanoyl-sn-glycerol 3-phosphate	C33H64O8P	-1	
cpd11479	D-3-Hydroxyhexanoyl-[acp]	C17H31N2O9PRS	-2	
cpd00328	Streptomycin	C21H42N7O12	3	
cpd00838	Streptomycin 6-phosphate	C21H42N7O15P	2	
cpd02921	SAICAR	C13H16N4O12P	-3	
cpd08211	trans,trans,cis-Geranylgeranyl diphosphate	C20H34O7P2	-2	
cpd11512	12-methyl-3-oxo-tetra-decanoyl-ACP	C26H47N2O9PRS	-1	
cpd11513	12-methyl-3-hydroxy-tetra-decanoyl-ACP	C26H49N2O9PRS	-1	
cpd00413	Glutaryl-CoA	C26H38N7O19P3S	-4	
cpd00650	Crotonyl-CoA	C25H36N7O17P3S	-4	
cpd04806	Aldophosphamide	C7H15N2O3PCl2	0	
cpd16365	Alcophosphamide	C7H17N2O3PCl2	0	
cpd03279	Deoxyinosine	C10H12N4O4	0	
cpd01560	beta-Alanyl-CoA	C24H39N8O17P3S	-2	
cpd02693	3-Isopropylmalate	C7H10O5	-2	
cpd01710	2-Isopropylmaleate	C7H8O4	-2	
cpd02605	2-isopropyl-3-oxosuccinate	C7H8O5	-2	
cpd15706	1,2-Diisohexadecanoyl-sn-glycerol	C35H68O5	0	
cpd00120	Butyryl-CoA	C25H38N7O17P3S	-4	
cpd01844	Propionyl phosphate	C3H5O5P	-2	
cpd00616	Pretyrosine	C10H12NO5	-1	
cpd15311	1,2-Diacyl-sn-glycerol dioctadecanoyl	C39H76O5	0	
cpd03831	ADP-L-glycero-D-manno-heptose	C17H25N5O16P2	-2	
cpd15485	heptosyl-kdo2-lipidA	C117H211N2O45P2	-5	
cpd15484	heptosyl-heptosyl-kdo2-lipidA	C124H223N2O51P2	-5	
cpd03293	Biocytin	C16H28N4O4S	0	
cpd00423	Vitamin B12r	C62H91CoN13O14P	3	
cpd00141	Propionate	C3H5O2	-1	
cpd03560	Propionyladenylate	C13H17N5O8P	-1	
cpd15672	1-anteisoheptadecanoyl-sn-glycerol 3-phosphate	C20H40O7P	-1	
cpd18007	Leachianone G	C20H20O6	0	
cpd18036	Sophoraflavanone G	C25H28O6	0	
cpd00873	Nicotinate ribonucleotide	C11H12NO9P	-2	
cpd00117	D-Alanine	C3H7NO2	0	
cpd11519	14-methyl-hexa-decanoyl-ACP	C28H53N2O8PRS	-2	
cpd15604	Gly-Leu	C8H16N2O3	0	
cpd11516	14-methyl-3-oxo-hexa-decanoyl-ACP	C28H51N2O9PRS	-1	
cpd11517	14-methyl-3-hydroxy-hexa-decanoyl-ACP	C28H53N2O9PRS	-1	
cpd11494	Acetyl-ACP	C13H24N2O8PRS	-2	
cpd11488	Acetoacetyl-ACP	C15H26N2O9PRS	-2	
cpd01914	L-Methionine S-oxide	C5H11NO3S	0	
cpd00451	Glycocyamine	C3H7N3O2	0	
cpd11524	5-methyl-hexanoyl-ACP	C18H33N2O8PRS	-1	
cpd00146	Carbamoylphosphate	CH2NO5P	-2	
cpd01859	(2-Naphthyl)methanol	C11H10O	0	
cpd03161	Phenethylamine	C8H12N	1	
cpd14940	(2E)-Octadecenoyl-[acp]	C29H54N2O8PRS	-2	
cpd12458	Stearoyl-[acyl-carrier protein]	C29H56N2O8PRS	-2	
cpd00045	Adenosine 3-5-bisphosphate	C10H11N5O10P2	-4	
cpd12403	6-Phospho-beta-D-galactoside	C6H11O9PR	-1	
cpd00818	6-Phospho-D-galactose	C6H11O9P	-2	
cpd14703	S-(2-Methylbutanoyl)-dihydrolipoamide-E	C13H25NO2S2	0	
cpd00978	dUDP	C9H12N2O11P2	-2	
cpd00358	dUTP	C9H12N2O14P3	-3	
cpd00773	UDP-MurNAc	C20H28N3O19P2	-3	
cpd00890	UDP-N-acetylmuramoyl-L-alanine	C23H33N4O20P2	-3	
cpd02884	FAICAR	C10H13N4O9P	-2	
cpd00195	1-Alcohol	CH3OR	0	
cpd11616	RCHO	CHOR	0	
cpd00482	2-Phospho-D-glycerate	C3H4O7P	-3	
cpd11586	ala-L-glu-L	C8H13N2O5	-1	
cpd00885	Phytate	C6H12O24P6	-6	
cpd02788	Inositol 1,2,3,5,6-pentakisphosphate	C6H12O21P5	-5	
cpd03128	Decanoyl-CoA	C31H50N7O17P3S	-4	
cpd15237	hexadecenoate	C16H29O2	-1	
cpd15238	Hexadecenoyl-CoA	C37H61N7O17P3S	-3	
cpd01974	4-Hydroxy-L-glutamate	C5H8NO5	-1	
cpd00830	4-Hydroxy-2-oxoglutarate	C5H4O6	-2	
cpd01017	Cys-Gly	C5H10N2O3S	0	
cpd00485	D-Mannose1-phosphate	C6H11O9P	-2	
cpd01482	UDP-glucosamine	C15H24N3O16P2	-1	
cpd01623	UDP-galactosamine	C15H24N3O16P2	-1	
cpd11534	11-methyl-3-hydroxy-dodecanoyl-ACP	C24H45N2O9PRS	-1	
cpd02678	N-Formyl-GAR	C8H13N2O9P	-2	
cpd02394	GAR	C7H14N2O8P	-1	
cpd11209	N-Acetyl-L-citrulline	C8H14N3O4	-1	
cpd15692	Diisopentadecanoylphosphatidylserine	C36H68NO10P	-2	
cpd15698	Diisopentadecanoylphosphatidylethanolamine	C35H70NO8P	0	
cpd11593	ala-L-asp-L	C7H11N2O5	-1	
cpd02230	Inositol 4-phosphate	C6H11O9P	-2	
cpd03119	3-Oxodecanoyl-CoA	C31H48N7O18P3S	-4	
cpd01871	3-Methylcatechol	C7H8O2	0	
cpd00608	D-Altronate	C6H11O7	-1	
cpd03584	UDP-3-O-(beta-hydroxymyristoyl)-D-glucosamine	C29H50N3O18P2	-1	
cpd11484	HMA	C25H47N2O9PRS	-1	
cpd02187	Methacrylyl-CoA	C25H36N7O17P3S	-4	
cpd03572	(S)-3-Hydroxyisobutyryl-CoA	C25H38N7O18P3S	-4	
cpd02528	UDP-4-oxo-6-deoxy-D-glucose	C15H20N2O16P2	-2	
cpd00251	ADPribose	C15H21N5O14P2	-2	
